VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,NUMBER_OF_AUTHORS,IS_BUGGY,
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,158,77,39.5,4,2,39.5,154,77,38.5,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,704,1484,703,247.33333333333334,76,36,247.33333333333334,1408,703,234.66666666666666,0,6,2,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,134,63,33.5,8,4,33.5,126,63,31.5,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,37,74,37,37.0,0,0,37.0,74,37,37.0,0,2,1,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,130,64,32.5,2,1,32.5,128,64,32.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,124,254,124,63.5,6,3,63.5,248,124,62.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,160,334,159,41.75,14,3,41.75,320,159,40.0,0,8,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,82,36,20.5,10,5,20.5,72,36,18.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,120,57,30.0,4,2,30.0,116,57,29.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,124,62,62.0,0,0,62.0,124,62,62.0,0,2,1,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,130,284,129,35.5,24,8,35.5,260,129,32.5,0,8,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,152,73,38.0,4,2,38.0,148,73,37.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,172,82,28.666666666666668,6,2,28.666666666666668,166,82,27.666666666666668,0,6,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,148,74,74.0,0,0,74.0,148,74,74.0,0,2,1,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,100,48,25.0,4,2,25.0,96,48,24.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,60,122,60,30.5,2,1,30.5,120,60,30.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,70,152,70,25.333333333333332,12,4,25.333333333333332,140,70,23.333333333333332,0,6,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,183,404,180,50.5,38,12,50.5,366,180,45.75,0,8,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,106,53,53.0,0,0,53.0,106,53,53.0,0,2,1,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,452,944,450,118.0,40,17,118.0,904,450,113.0,0,8,2,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,39,78,39,39.0,0,0,39.0,78,39,39.0,0,2,1,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,78,164,78,41.0,8,4,41.0,156,78,39.0,0,4,2,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,64,130,64,32.5,2,1,32.5,128,64,32.0,0,4,2,True
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,31,64,31,16.0,2,1,16.0,62,31,15.5,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,122,57,30.5,8,4,30.5,114,57,28.5,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,104,222,104,55.5,14,7,55.5,208,104,52.0,0,4,2,False
0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,32,64,32,32.0,0,0,32.0,64,32,32.0,0,2,1,False
