VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,IS_BUGGY
2,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,34,68,34,0.0,0,0,0.0,68,34,17.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,34,68,34,0.0,0,0,0.0,68,34,17.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,156,312,156,0.0,0,0,0.0,312,156,78.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,84,168,84,0.0,0,0,0.0,168,84,42.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,117,150,41,18.0,108,43,18.0,66,27,5.5,0,6,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,94,26,11,3.5,14,4,3.5,20,8,2.5,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,36,11,9.0,36,14,9.0,12,3,1.5,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,183,326,97,46.0,644,297,46.0,506,200,18.071428571428573,0,14,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,85,52,17,12.5,50,18,12.5,6,2,0.75,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,183,366,139,0.0,0,0,0.0,366,139,45.75,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,70,142,70,0.5,2,1,0.5,140,70,17.5,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,54,108,54,0.0,0,0,0.0,108,54,27.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,160,320,160,0.0,0,0,0.0,320,160,80.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,125,210,29,38.111111111111114,686,309,38.111111111111114,720,296,20.0,0,18,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,151,238,45,35.0,420,189,35.0,422,150,17.583333333333332,0,12,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,421,546,73,59.333333333333336,1068,489,59.333333333333336,1142,416,31.72222222222222,0,18,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,219,444,198,0.75,6,3,0.75,438,198,27.375,0,8,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,50,100,50,0.0,0,0,0.0,100,50,25.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,42,84,25,0.0,0,0,0.0,84,25,10.5,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,624,1248,621,0.0,0,0,0.0,1248,621,156.0,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,377,804,363,8.333333333333334,50,22,8.333333333333334,754,363,62.833333333333336,0,6,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,383,768,378,0.5,2,1,0.5,766,378,95.75,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,72,144,72,0.0,0,0,0.0,144,72,36.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,92,184,92,0.0,0,0,0.0,184,92,46.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,284,568,261,0.0,0,0,0.0,568,261,71.0,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,371,742,371,0.0,0,0,0.0,742,371,185.5,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,47,94,47,0.0,0,0,0.0,94,47,23.5,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,108,216,101,0.0,0,0,0.0,216,101,27.0,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,111,222,111,0.0,0,0,0.0,222,111,55.5,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,319,638,298,0.0,0,0,0.0,638,298,53.166666666666664,0,6,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,129,1306,622,174.66666666666666,1048,521,174.66666666666666,2306,622,192.16666666666666,0,6,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,49,98,49,0.0,0,0,0.0,98,49,24.5,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,358,728,308,1.5,12,4,1.5,716,308,44.75,0,8,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,277,1548,538,99.4,994,458,99.4,1726,538,86.3,0,10,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,49,98,46,0.0,0,0,0.0,98,46,12.25,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,89,178,89,0.0,0,0,0.0,178,89,44.5,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,24,48,24,0.0,0,0,0.0,48,24,12.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,50,100,50,0.0,0,0,0.0,100,50,25.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,72,162,72,4.5,18,9,4.5,144,72,18.0,0,4,False
2,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,47,94,47,0.0,0,0,0.0,94,47,23.5,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,44,88,44,0.0,0,0,0.0,88,44,22.0,0,2,False
2,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,26,52,26,0.0,0,0,0.0,52,26,13.0,0,2,False
2,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,254,210,42,2.1666666666666665,26,11,2.1666666666666665,184,42,7.666666666666667,0,12,False
2,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,16883,25266,4082,162.35714285714286,4546,1391,162.35714285714286,20724,2691,370.07142857142856,0,28,False
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,74,148,74,0.0,0,0,0.0,148,74,37.0,0,2,False
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,68,52,18,0.3333333333333333,2,1,0.3333333333333333,50,18,4.166666666666667,0,6,False
2,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,100,118,59,0.0,0,0,0.0,118,59,29.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,549,664,223,30.5,366,106,30.5,370,117,15.416666666666666,0,12,False
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,437,24,12,0.0,0,0,0.0,24,12,6.0,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1033,298,83,22.428571428571427,314,128,22.428571428571427,196,45,7.0,0,14,False
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,101,22,11,2.0,4,2,2.0,18,9,4.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,331,46,18,23.5,94,42,23.5,48,24,6.0,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,106,8,4,3.0,6,3,3.0,2,1,0.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,106,4,2,1.0,2,1,1.0,2,1,0.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,93,4,2,1.0,2,1,1.0,2,1,0.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,38,4,2,9.0,18,9,9.0,14,7,3.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,584,632,140,2.5833333333333335,62,19,2.5833333333333335,570,121,11.875,0,24,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,90,10,5,0.0,0,0,0.0,10,5,2.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,92,128,28,1.6,16,2,1.6,112,27,5.6,0,10,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,885,952,125,11.785714285714286,330,37,11.785714285714286,702,118,12.535714285714286,0,28,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,105,210,105,0.0,0,0,0.0,210,105,52.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,47,10,5,9.0,18,9,9.0,8,4,2.0,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,90,36,15,2.5,10,3,2.5,26,12,3.25,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,223,380,68,16.875,270,86,16.875,346,59,10.8125,0,16,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,214,466,153,6.333333333333333,38,19,6.333333333333333,428,153,35.666666666666664,0,6,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,107,66,29,3.5,14,5,3.5,52,24,6.5,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,166,332,149,0.0,0,0,0.0,332,149,41.5,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,213,482,163,7.0,56,28,7.0,426,163,26.625,0,8,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,866,1732,866,0.0,0,0,0.0,1732,866,433.0,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,159,380,118,10.333333333333334,62,19,10.333333333333334,318,118,26.5,0,6,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,100,208,100,2.0,8,4,2.0,200,100,25.0,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,96,200,96,2.0,8,4,2.0,192,96,24.0,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,841,1786,559,7.428571428571429,104,28,7.428571428571429,1682,559,60.07142857142857,0,14,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,525,254,40,4.222222222222222,76,13,4.222222222222222,178,28,4.944444444444445,0,18,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,83,14,7,1.0,2,1,1.0,12,6,3.0,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,202,22,11,0.0,0,0,0.0,22,11,5.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,155,20,7,7.5,30,9,7.5,14,6,1.75,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1262,1390,330,30.818181818181817,678,131,30.818181818181817,908,199,20.636363636363637,0,22,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,101,38,18,6.0,24,9,6.0,22,9,2.75,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,27,54,27,0.0,0,0,0.0,54,27,13.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,489,22,5,1.0,6,2,1.0,16,5,1.3333333333333333,0,6,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,8,4,3.0,6,3,3.0,2,1,0.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,99,10,5,0.0,0,0,0.0,10,5,2.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,846,596,128,28.0,392,126,28.0,248,73,8.857142857142858,0,14,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,4,1,1.0,4,1,1.0,0,0,0.0,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,54,34,17,0.0,0,0,0.0,34,17,8.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,132,18,9,1.0,2,1,1.0,16,8,4.0,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,177,14,5,1.0,4,1,1.0,10,4,1.25,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,70,140,70,0.0,0,0,0.0,140,70,35.0,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,74,40,20,6.0,12,6,6.0,28,14,7.0,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,44,20,11.0,44,20,11.0,0,0,0.0,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,798,626,94,12.7,254,37,12.7,452,74,11.3,0,20,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,75,88,38,4.0,16,5,4.0,72,35,9.0,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,125,128,20,3.4,34,5,3.4,94,16,4.7,0,10,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,200,258,81,2.3333333333333335,28,5,2.3333333333333335,230,77,9.583333333333334,0,12,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,134,322,82,6.75,54,13,6.75,268,82,16.75,0,8,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,123,36,15,1.5,6,3,1.5,30,15,3.75,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,204,8,4,1.0,2,1,1.0,6,3,1.5,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,162,324,162,0.0,0,0,0.0,324,162,81.0,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,130,262,130,0.5,2,1,0.5,260,130,32.5,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,108,216,108,0.0,0,0,0.0,216,108,54.0,0,2,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,353,708,353,0.5,2,1,0.5,706,353,88.25,0,4,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,80,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
2,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,False
